EMPRESA_SIGLA;EMPRESA_NOME;ANO;MES;AEROPORTO_DE_ORIGEM_SIGLA;AEROPORTO_DE_ORIGEM_NOME;AEROPORTO_DE_ORIGEM_UF;AEROPORTO_DE_ORIGEM_REGIAO;AEROPORTO_DE_DESTINO_SIGLA;AEROPORTO_DE_DESTINO_NOME;AEROPORTO_DE_DESTINO_UF;AEROPORTO_DE_DESTINO_REGIAO;NATUREZA;GRUPO_DE_VOO;PASSAGEIROS_PAGOS;DISTANCIA_VOADA_KM;ASSENTOS
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBPS;PORTO SEGURO;BA;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;2885;26466;4554
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;DOMÉSTICA;REGULAR;1526;15965;2158
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;760;10548;1244
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;88;1004;138
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;SBGO;GOIÂNIA;GO;CENTRO-OESTE;DOMÉSTICA;REGULAR;965;13075;1736
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;428;2601;612
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;1675;15965;2158
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;SBSP;SÃO PAULO;SP;SUDESTE;DOMÉSTICA;REGULAR;2317;14700;3394
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBSP;SÃO PAULO;SP;SUDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;171;;
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBSP;SÃO PAULO;SP;SUDESTE;SBGO;GOIÂNIA;GO;CENTRO-OESTE;DOMÉSTICA;REGULAR;194;;
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBSP;SÃO PAULO;SP;SUDESTE;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;DOMÉSTICA;REGULAR;2684;17400;4006
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBSR;SÃO JOSÉ DO RIO PRETO;SP;SUDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;1025;14300;1722
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBSV;SALVADOR;BA;NORDESTE;SBAR;ARACAJU;SE;NORDESTE;DOMÉSTICA;REGULAR;273;3289;896
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBSV;SALVADOR;BA;NORDESTE;SBIL;ILHÉUS;BA;NORDESTE;DOMÉSTICA;REGULAR;1463;11250;3440
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBSV;SALVADOR;BA;NORDESTE;SBPL;PETROLINA;PE;NORDESTE;DOMÉSTICA;REGULAR;230;5093;752
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBSV;SALVADOR;BA;NORDESTE;SBPS;PORTO SEGURO;BA;NORDESTE;DOMÉSTICA;REGULAR;2923;26466;4554
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBSV;SALVADOR;BA;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;27;0;68
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBSV;SALVADOR;BA;NORDESTE;SBVC;VITÓRIA DA CONQUISTA;BA;NORDESTE;DOMÉSTICA;REGULAR;831;15351;2980
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBSV;SALVADOR;BA;NORDESTE;SNBR;BARREIRAS;BA;NORDESTE;DOMÉSTICA;REGULAR;828;14640;1376
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBUL;UBERLÂNDIA;MG;SUDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;1004;8425;1704
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SBVC;VITÓRIA DA CONQUISTA;BA;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;987;15351;2980
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SNBR;BARREIRAS;BA;NORDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;808;10520;1376
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SNBR;BARREIRAS;BA;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;833;13908;1306
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;10;SWGN;ARAGUAÍNA;TO;NORTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;1014;22126;1568
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBAR;ARACAJU;SE;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;595;5566;1502
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBAU;ARAÇATUBA;SP;SUDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;602;10560;1498
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;DOMÉSTICA;REGULAR;933;14650;1744
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SBSP;SÃO PAULO;SP;SUDESTE;DOMÉSTICA;REGULAR;237;;
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SBSR;SÃO JOSÉ DO RIO PRETO;SP;SUDESTE;DOMÉSTICA;REGULAR;1095;13156;1588
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;21;1085;70
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SBUL;UBERLÂNDIA;MG;SUDESTE;DOMÉSTICA;REGULAR;664;7077;1430
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SNBR;BARREIRAS;BA;NORDESTE;DOMÉSTICA;REGULAR;698;9468;1242
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SWGN;ARAGUAÍNA;TO;NORTE;DOMÉSTICA;REGULAR;979;21164;1498
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBDN;PRESIDENTE PRUDENTE;SP;SUDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;614;12098;1566
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBGO;GOIÂNIA;GO;CENTRO-OESTE;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;DOMÉSTICA;REGULAR;1012;13075;1748
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBGO;GOIÂNIA;GO;CENTRO-OESTE;SBSP;SÃO PAULO;SP;SUDESTE;DOMÉSTICA;REGULAR;272;;
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBGR;GUARULHOS;SP;SUDESTE;SBAU;ARAÇATUBA;SP;SUDESTE;DOMÉSTICA;REGULAR;464;10560;1498
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBGR;GUARULHOS;SP;SUDESTE;SBDN;PRESIDENTE PRUDENTE;SP;SUDESTE;DOMÉSTICA;REGULAR;609;12098;1568
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBGR;GUARULHOS;SP;SUDESTE;SBJV;JOINVILLE;SC;SUL;DOMÉSTICA;REGULAR;652;9336;1636
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBGR;GUARULHOS;SP;SUDESTE;SBZM;GOIANÁ;MG;SUDESTE;DOMÉSTICA;REGULAR;274;8421;1430
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBIL;ILHÉUS;BA;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;1706;10800;3282
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBJV;JOINVILLE;SC;SUL;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;588;9336;1636
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBMO;RIO LARGO;AL;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;540;6552;962
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBPL;PETROLINA;PE;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;463;11575;1710
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBPS;PORTO SEGURO;BA;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;2940;31679;5410
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;DOMÉSTICA;REGULAR;2167;20600;2790
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;778;13478;1606
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;55;502;70
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;SBGO;GOIÂNIA;GO;CENTRO-OESTE;DOMÉSTICA;REGULAR;1029;13075;1748
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;2013;20085;2720
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;SBSP;SÃO PAULO;SP;SUDESTE;DOMÉSTICA;REGULAR;3165;20400;4748
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBSP;SÃO PAULO;SP;SUDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;280;;
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBSP;SÃO PAULO;SP;SUDESTE;SBGO;GOIÂNIA;GO;CENTRO-OESTE;DOMÉSTICA;REGULAR;161;;
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBSP;SÃO PAULO;SP;SUDESTE;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;DOMÉSTICA;REGULAR;3250;20100;4678
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBSR;SÃO JOSÉ DO RIO PRETO;SP;SUDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;1180;12584;1520
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBSV;SALVADOR;BA;NORDESTE;SBAR;ARACAJU;SE;NORDESTE;DOMÉSTICA;REGULAR;380;5566;1502
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBSV;SALVADOR;BA;NORDESTE;SBIL;ILHÉUS;BA;NORDESTE;DOMÉSTICA;REGULAR;1450;10800;3282
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBSV;SALVADOR;BA;NORDESTE;SBMO;RIO LARGO;AL;NORDESTE;DOMÉSTICA;REGULAR;435;6552;962
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBSV;SALVADOR;BA;NORDESTE;SBPL;PETROLINA;PE;NORDESTE;DOMÉSTICA;REGULAR;478;11575;1710
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBSV;SALVADOR;BA;NORDESTE;SBPS;PORTO SEGURO;BA;NORDESTE;DOMÉSTICA;REGULAR;2669;31679;5410
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBSV;SALVADOR;BA;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;117;0;272
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBSV;SALVADOR;BA;NORDESTE;SBVC;VITÓRIA DA CONQUISTA;BA;NORDESTE;DOMÉSTICA;REGULAR;938;13566;2610
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBSV;SALVADOR;BA;NORDESTE;SNBR;BARREIRAS;BA;NORDESTE;DOMÉSTICA;REGULAR;842;13908;1312
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBUL;UBERLÂNDIA;MG;SUDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;671;6740;1362
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBVC;VITÓRIA DA CONQUISTA;BA;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;787;13566;2610
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SBZM;GOIANÁ;MG;SUDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;329;8421;1430
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SNBR;BARREIRAS;BA;NORDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;671;9994;1312
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SNBR;BARREIRAS;BA;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;691;13176;1242
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;11;SWGN;ARAGUAÍNA;TO;NORTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;981;21164;1498
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBAR;ARACAJU;SE;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;893;6072;1662
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBAU;ARAÇATUBA;SP;SUDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;1027;12960;1874
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SBSR;SÃO JOSÉ DO RIO PRETO;SP;SUDESTE;DOMÉSTICA;REGULAR;1523;14872;1788
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;62;2170;138
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SBUL;UBERLÂNDIA;MG;SUDESTE;DOMÉSTICA;REGULAR;1230;8425;1710
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SNBR;BARREIRAS;BA;NORDESTE;DOMÉSTICA;REGULAR;1109;12098;1586
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SWGN;ARAGUAÍNA;TO;NORTE;DOMÉSTICA;REGULAR;1202;25974;1844
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBCB;CABO FRIO;RJ;SUDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;88;2270;340
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBDN;PRESIDENTE PRUDENTE;SP;SUDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;1163;13676;1806
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBGO;GOIÂNIA;GO;CENTRO-OESTE;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;DOMÉSTICA;REGULAR;1039;13075;1704
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBGO;GOIÂNIA;GO;CENTRO-OESTE;SBSP;SÃO PAULO;SP;SUDESTE;DOMÉSTICA;REGULAR;222;;
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBGR;GUARULHOS;SP;SUDESTE;SBAU;ARAÇATUBA;SP;SUDESTE;DOMÉSTICA;REGULAR;993;12960;1874
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBGR;GUARULHOS;SP;SUDESTE;SBCB;CABO FRIO;RJ;SUDESTE;DOMÉSTICA;REGULAR;234;2270;340
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBGR;GUARULHOS;SP;SUDESTE;SBDN;PRESIDENTE PRUDENTE;SP;SUDESTE;DOMÉSTICA;REGULAR;1222;13150;1736
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBGR;GUARULHOS;SP;SUDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;29;0;70
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBGR;GUARULHOS;SP;SUDESTE;SBJV;JOINVILLE;SC;SUL;DOMÉSTICA;REGULAR;1268;10892;1946
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBGR;GUARULHOS;SP;SUDESTE;SBZM;GOIANÁ;MG;SUDESTE;DOMÉSTICA;REGULAR;763;8822;1528
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBIL;ILHÉUS;BA;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;1893;13050;4016
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBJV;JOINVILLE;SC;SUL;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;1183;10892;1946
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBMO;RIO LARGO;AL;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;2388;25740;3790
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBPL;PETROLINA;PE;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;445;7408;1108
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBPS;PORTO SEGURO;BA;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;2466;24060;4130
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;DOMÉSTICA;REGULAR;1483;14935;1980
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;SBSP;SÃO PAULO;SP;SUDESTE;DOMÉSTICA;REGULAR;9;;
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;SBGO;GOIÂNIA;GO;CENTRO-OESTE;DOMÉSTICA;REGULAR;1034;13075;1706
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;1634;14935;1980
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;DOMÉSTICA;REGULAR;48;0;68
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;SBSP;SÃO PAULO;SP;SUDESTE;DOMÉSTICA;REGULAR;2683;15600;3546
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBSP;SÃO PAULO;SP;SUDESTE;SBGO;GOIÂNIA;GO;CENTRO-OESTE;DOMÉSTICA;REGULAR;129;;
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBSP;SÃO PAULO;SP;SUDESTE;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;39;;
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBSP;SÃO PAULO;SP;SUDESTE;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;DOMÉSTICA;REGULAR;2700;15300;3478
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBSR;SÃO JOSÉ DO RIO PRETO;SP;SUDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;1607;15444;1858
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBSV;SALVADOR;BA;NORDESTE;SBAR;ARACAJU;SE;NORDESTE;DOMÉSTICA;REGULAR;1108;5819;1594
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBSV;SALVADOR;BA;NORDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;43;1085;68
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBSV;SALVADOR;BA;NORDESTE;SBIL;ILHÉUS;BA;NORDESTE;DOMÉSTICA;REGULAR;2080;13050;4016
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBSV;SALVADOR;BA;NORDESTE;SBMO;RIO LARGO;AL;NORDESTE;DOMÉSTICA;REGULAR;3002;26208;3860
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBSV;SALVADOR;BA;NORDESTE;SBPL;PETROLINA;PE;NORDESTE;DOMÉSTICA;REGULAR;562;7408;1108
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBSV;SALVADOR;BA;NORDESTE;SBPS;PORTO SEGURO;BA;NORDESTE;DOMÉSTICA;REGULAR;3048;24060;4130
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBSV;SALVADOR;BA;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;23;0;68
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBSV;SALVADOR;BA;NORDESTE;SBVC;VITÓRIA DA CONQUISTA;BA;NORDESTE;DOMÉSTICA;REGULAR;1290;12495;2396
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBSV;SALVADOR;BA;NORDESTE;SNBR;BARREIRAS;BA;NORDESTE;DOMÉSTICA;REGULAR;903;17568;1652
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBUL;UBERLÂNDIA;MG;SUDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;1238;8762;1780
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBVC;VITÓRIA DA CONQUISTA;BA;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;1308;12495;2396
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SBZM;GOIANÁ;MG;SUDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;522;8822;1528
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SNBR;BARREIRAS;BA;NORDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;790;12098;1584
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SNBR;BARREIRAS;BA;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;1325;17568;1654
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;2021;12;SWGN;ARAGUAÍNA;TO;NORTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;1200;25974;1844
TAM;TAM LINHAS AÉREAS S.A.;2021;10;SBAR;ARACAJU;SE;NORDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;4971;38760;5844
TAM;TAM LINHAS AÉREAS S.A.;2021;10;SBAR;ARACAJU;SE;NORDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;8943;81840;9506
TAM;TAM LINHAS AÉREAS S.A.;2021;10;SBBE;BELÉM;PA;NORTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;8999;85436;10066
TAM;TAM LINHAS AÉREAS S.A.;2021;10;SBBE;BELÉM;PA;NORTE;SBFZ;FORTALEZA;CE;NORDESTE;DOMÉSTICA;REGULAR;5455;36352;6630
TAM;TAM LINHAS AÉREAS S.A.;2021;10;SBBE;BELÉM;PA;NORTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;11182;150121;11616
TAM;TAM LINHAS AÉREAS S.A.;2021;10;SBBE;BELÉM;PA;NORTE;SBMQ;MACAPÁ;AP;NORTE;DOMÉSTICA;REGULAR;121;329;158
TAM;TAM LINHAS AÉREAS S.A.;2021;10;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SBAR;ARACAJU;SE;NORDESTE;DOMÉSTICA;REGULAR;4708;40052;6080
TAM;TAM LINHAS AÉREAS S.A.;2021;10;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SBBE;BELÉM;PA;NORTE;DOMÉSTICA;REGULAR;8263;83824;9820
TAM;TAM LINHAS AÉREAS S.A.;2021;10;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SBBV;BOA VISTA;RR;NORTE;DOMÉSTICA;REGULAR;3616;55220;3866
TAM;TAM LINHAS AÉREAS S.A.;2021;10;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SBCF;CONFINS;MG;SUDESTE;DOMÉSTICA;REGULAR;11526;44916;13652
